'  Efg_pct',' Turnover_PCT',' orb_pct',' ft_rate',' class'
0.554795,0.157895,0.218295,0.291601,' loss'
0.614155,0.526316,0.536383,0.201268,' loss'
0.525114,0.397129,0.871102,0.421553,' win'
0.36758,0.253589,0.295218,0.2187,' loss'
0.369863,0.559809,0.272349,0.649762,' win'
0.289954,0.114833,0.609148,0.240887,' loss'
0.671233,0.54067,0.461538,0.399366,' win'
0.363014,0.311005,0.295218,0.318542,' loss'
0.506849,0.37799,0.407484,0.364501,' win'
0.369863,0.837321,0.600832,0.312203,' win'
0.445205,0.545455,0.155925,0.239303,' loss'
0.440639,0.550239,0.548857,0.191759,' loss'
0.643836,0.593301,0.476091,0.339144,' win'
0.33105,0.277512,0.513514,0.358162,' loss'
0.600457,0.401914,0.683992,0.187005,' win'
0.392694,0.550239,0.438669,0.147385,' loss'
0.40411,0.411483,0.428274,0.37401,' win'
0.488584,0.555024,0.253638,0.126783,' loss'
0.584475,0.330144,0.461538,0.37401,' win'
0.742009,0.559809,0.305613,0.266244,' win'
0.40411,0.607656,0.413721,0.172742,' loss'
0.415525,0.488038,0.428274,0.107765,' loss'
0.442922,0.267943,0.413721,0.231379,' win'
0.280822,0.574163,0.316008,0.169572,' loss'
0.429224,0.492823,0.093555,0.244057,' win'
0.287671,0.521531,0.357588,0.458003,' loss'
0.374429,0.555024,0.474012,0.33122,' win'
0.312785,0.22488,0.251559,0.231379,' loss'
0.655251,0.674641,0.266112,0.29477,' win'
0.461187,0.712919,0.434511,0.329635,' loss'
0.648402,0.488038,0.503119,0.250396,' win'
0.280822,0.511962,0.698545,0.302694,' loss'
0.310502,0.315789,0.648649,0.210777,' win'
0.36758,0.167464,0.212058,0.272583,' loss'
0.440639,0.435407,0.565489,0.33122,' win'
0.525114,0.315789,0.592516,0.247227,' loss'
0.675799,0.181818,0.280665,0.361331,' win'
0.392694,0.277512,0.565489,0.285261,' loss'
0.641553,0.54067,0.569647,0.296355,' win'
0.502283,0.239234,0.492723,0.251981,' win'
0.415525,0.349282,0.288981,0.37401,' loss'
0.347032,0.4689,0.561331,0.340729,' loss'
0.5,0.358852,0.565489,0.438986,' win'
0.246575,0.69378,0.586279,0.236133,' loss'
0.390411,0.344498,0.430353,0.492868,' win'
0.593607,0.344498,0.390852,0.153724,' loss'
0.696347,0.54067,0.47817,0.291601,' win'
0.59589,0.421053,0.357588,0.345483,' win'
0.577626,0.401914,0.517672,0.236133,' loss'
0.547945,0.69378,0.261954,0.497623,' loss'
0.607306,0.708134,0.397089,0.621236,' win'
0.477169,0.043062,0.178794,0.199683,' win'
0.260274,0.334928,0.548857,0.342314,' loss'
0.799087,0.282297,0.257796,0.347068,' win'
0.347032,0.291866,0.422037,0.228209,' loss'
0.484018,0.444976,0.313929,0.096672,' win'
0.212329,0.330144,0.338877,0.283677,' loss'
0.694064,0.492823,0.370062,0.524564,' win'
0.335616,0.191388,0.316008,0.22504,' loss'
0.497717,0.277512,0.619543,0.345483,' win'
0.356164,0.248804,0.37422,0.364501,' loss'
0.321918,0.406699,0.517672,0.240887,' loss'
0.563927,0.602871,0.735967,0.280507,' win'
0.299087,0.435407,0.407484,0.180666,' loss'
0.609589,0.440191,0.550936,0.125198,' win'
0.347032,0.650718,0.663202,0.435816,' win'
0.374429,0.698565,0.509356,0.318542,' loss'
0.36758,0.397129,0.320166,0.272583,' loss'
0.342466,0.282297,0.365904,0.400951,' win'
0.479452,0.397129,0.349272,0.175911,' loss'
0.689498,0.645933,0.357588,0.269414,' win'
0.401826,0.464115,0.438669,0.318542,' loss'
0.481735,0.430622,0.592516,0.2187,' win'
0.271689,0.488038,0.827443,0.134707,' loss'
0.515982,0.497608,0.804574,0.359746,' win'
0.634703,0.698565,0.288981,0.33439,' win'
0.246575,0.626794,0.461538,0.255151,' loss'
0.481735,0.421053,0.471933,0.324881,' loss'
0.833333,0.358852,0.297297,0.40729,' win'
0.321918,0.22488,0.251559,0.448494,' win'
0.246575,0.143541,0.575884,0.147385,' loss'
0.365297,0.009569,0.338877,0.234548,' win'
0.445205,0.870813,0.345114,0.36767,' loss'
0.173516,0.516746,0.634096,0.356577,' loss'
0.63242,0.492823,0.409563,0.266244,' win'
0.541096,0.535885,0.519751,0.467512,' win'
0.278539,0.483254,0.530146,0.269414,' loss'
0.547945,0.77512,0.536383,0.270998,' loss'
0.659817,0.425837,0.382536,0.152139,' win'
0.605023,0.732057,0.334719,0.340729,' loss'
0.541096,0.598086,0.513514,0.608558,' win'
0.340183,0.478469,0.2079,0.142631,' loss'
0.383562,0.45933,0.239085,0.55309,' win'
0.326484,0.464115,0.417879,0.196513,' loss'
0.573059,0.712919,0.222453,0.280507,' win'
0.522831,0.296651,0.565489,0.461173,' win'
0.319635,0.244019,0.411642,0.255151,' loss'
0.079909,0.277512,0.226611,0.280507,' loss'
0.684932,0.181818,0.569647,0.231379,' win'
0.515982,0.464115,0.634096,0.40412,' win'
0.296804,0.344498,0.349272,0.424723,' loss'
0.23516,0.684211,0.513514,0.253566,' loss'
0.205479,0.545455,0.648649,0.310618,' win'
0.310502,0.569378,0.205821,0.296355,' loss'
0.429224,0.535885,0.245322,0.255151,' win'
0.390411,0.521531,0.52183,0.237718,' win'
0.315068,0.344498,0.586279,0.247227,' loss'
0.429224,0.617225,0.602911,0.503962,' loss'
0.86758,0.296651,0.288981,0.209192,' win'
0.376712,0.511962,0.357588,0.291601,' win'
0.191781,0.296651,0.234927,0.131537,' loss'
0.369863,0.77512,0.446985,0.312203,' loss'
0.335616,0.5311,0.548857,0.22504,' win'
0.415525,0.574163,0.602911,0.25832,' loss'
0.182648,0.210526,0.600832,0.324881,' win'
0.591324,0.516746,0.559252,0.388273,' win'
0.344749,0.272727,0.756757,0.266244,' loss'
0.388128,0.789474,0.650728,0.228209,' loss'
0.472603,0.454545,0.376299,0.497623,' win'
0.415525,0.200957,0.257796,0.283677,' win'
0.180365,0.555024,0.548857,0.18225,' loss'
0.506849,0.674641,0.413721,0.267829,' loss'
0.673516,0.550239,0.27027,0.321712,' win'
0.429224,0.636364,0.474012,0.220285,' loss'
0.56621,0.454545,0.261954,0.320127,' win'
0.497717,0.669856,0.428274,0.153724,' loss'
0.472603,0.368421,0.347193,0.418384,' win'
0.442922,0.61244,0.338877,0.213946,' win'
0.317352,0.45933,0.569647,0.206022,' loss'
0.187215,0.535885,0.442827,0.201268,' loss'
0.442922,0.569378,0.307692,0.328051,' win'
0.547945,0.569378,0.222453,0.353407,' win'
0.315068,0.258373,0.482328,0.316957,' loss'
0.568493,0.421053,0.54262,0.210777,' win'
0.335616,0.655502,0.677755,0.25832,' loss'
0.415525,0.464115,0.31185,0.231379,' loss'
0.468037,0.559809,0.573805,0.123613,' win'
0.789954,0.449761,0.247401,0.337559,' loss'
0.600457,0.45933,0.871102,0.328051,' win'
0.365297,0.4689,0.594595,0.450079,' loss'
0.504566,0.473684,0.60499,0.33439,' win'
0.335616,0.325359,0.365904,0.305864,' win'
0.308219,0.454545,0.14553,0.366086,' loss'
0.251142,0.258373,0.276507,0.247227,' loss'
0.360731,0.354067,0.295218,0.378764,' win'
0.442922,0.334928,0.328482,0.206022,' win'
0.344749,0.373206,0.422037,0.256735,' loss'
0.468037,0.449761,0.461538,0.328051,' win'
0.607306,0.813397,0.347193,0.172742,' loss'
0.445205,0.708134,0.594595,0.584786,' win'
0.303653,0.454545,0.721414,0.226624,' loss'
0.614155,0.722488,0.178794,0.166403,' loss'
0.589041,0.54067,0.386694,0.25832,' win'
0.146119,0.296651,0.64657,0.2187,' loss'
0.618721,0.641148,0.313929,0.114105,' win'
0.429224,0.38756,0.33264,0.351823,' win'
0.257991,0.497608,0.621622,0.323296,' loss'
0.623288,0.660287,0.397089,0.291601,' win'
0.376712,0.411483,0.648649,0.400951,' loss'
0.429224,0.588517,0.43659,0.103011,' loss'
0.618721,0.598086,0.594595,0.290016,' win'
0.399543,0.334928,0.280665,0.399366,' win'
0.287671,0.358852,0.407484,0.217116,' loss'
0.454338,0.167464,0.438669,0.432647,' win'
0.392694,0.287081,0.540541,0.275753,' loss'
0.591324,0.440191,0.288981,0.340729,' win'
0.442922,0.555024,0.274428,0.326466,' loss'
0.246575,0.411483,0.451143,0.324881,' loss'
0.616438,0.550239,0.380457,0.343899,' win'
0.515982,0.497608,0.27027,0.161648,' loss'
0.399543,0.502392,0.702703,0.538827,' win'
0.66895,0.444976,0.247401,0.274168,' win'
0.280822,0.698565,0.852391,0.22504,' loss'
0.445205,0.559809,0.486486,0.524564,' loss'
0.746575,0.631579,0.742204,0.096672,' win'
0.429224,0.416268,0.474012,0.467512,' loss'
0.817352,0.382775,0.559252,0.307448,' win'
0.442922,0.650718,0.762994,0.503962,' loss'
0.351598,0.215311,0.744283,0.339144,' win'
0.465753,0.430622,0.634096,0.18542,' loss'
0.550228,0.339713,0.413721,0.354992,' win'
0.417808,0.368421,0.357588,0.278922,' win'
0.30137,0.325359,0.382536,0.33439,' loss'
0.598174,0.416268,0.297297,0.347068,' win'
0.388128,0.483254,0.66736,0.280507,' loss'
0.360731,0.339713,0.565489,0.172742,' win'
0.285388,0.669856,0.297297,0.339144,' loss'
0.344749,0.583732,0.305613,0.315372,' win'
0.155251,0.277512,0.525988,0.213946,' loss'
0.442922,0.444976,0.536383,0.285261,' loss'
0.504566,0.287081,0.517672,0.388273,' win'
0.527397,0.349282,0.16632,0.236133,' win'
0.369863,0.799043,0.550936,0.226624,' loss'
0.30137,0.832536,0.417879,0.33439,' loss'
0.356164,0.502392,0.451143,0.215531,' win'
0.691781,0.569378,0.600832,0.291601,' win'
0.376712,0.411483,0.340956,0.307448,' loss'
0.561644,0.545455,0.232848,0.499208,' win'
0.568493,0.746411,0.376299,0.095087,' loss'
0.084475,0.521531,0.480249,0.421553,' loss'
0.561644,0.4689,0.297297,0.307448,' win'
0.458904,0.770335,0.569647,0.250396,' loss'
0.40411,0.344498,0.550936,0.400951,' win'
0.271689,0.45933,0.484407,0.378764,' loss'
0.605023,0.296651,0.324324,0.171157,' win'
0.810502,0.665072,0.076923,0.172742,' win'
0.246575,0.325359,0.430353,0.090333,' loss'
0.415525,0.626794,0.602911,0.213946,' loss'
0.493151,0.229665,0.438669,0.234548,' win'
0.417808,0.425837,0.731809,0.37401,' win'
0.648402,0.717703,0.130977,0.266244,' loss'
0.260274,0.138756,0.390852,0.251981,' loss'
0.369863,0.373206,0.313929,0.429477,' win'
0.413242,0.296651,0.155925,0.356577,' win'
0.445205,0.684211,0.257796,0.378764,' loss'
0.415525,0.818182,0.347193,0.388273,' loss'
0.363014,0.258373,0.280665,0.383518,' win'
0.369863,0.574163,0.582121,0.226624,' loss'
0.372146,0.444976,0.586279,0.220285,' win'
0.490868,0.344498,0.345114,0.646593,' loss'
0.80137,0.507177,0.476091,0.320127,' win'
0.401826,0.344498,0.426195,0.172742,' win'
0.150685,0.38756,0.546778,0.210777,' loss'
0.504566,0.22488,0.461538,0.247227,' win'
0.515982,0.698565,0.503119,0.247227,' loss'
0.468037,0.373206,0.461538,0.332805,' win'
0.429224,0.45933,0.509356,0.229794,' loss'
0.479452,0.5311,0.748441,0.33122,' loss'
0.659817,0.516746,0.409563,0.340729,' win'
0.342466,0.287081,0.417879,0.293185,' loss'
0.53653,0.320574,0.715177,0.266244,' win'
0.267123,0.368421,0.320166,0.266244,' loss'
0.458904,0.492823,0.182952,0.337559,' win'
0.5,0.425837,0.195426,0.299525,' loss'
0.689498,0.559809,0.370062,0.172742,' win'
0.502283,0.583732,0.956341,0.386688,' win'
0.799087,0.688995,0.266112,0.347068,' loss'
0.356164,0.421053,0.509356,0.491284,' loss'
0.429224,0.296651,0.650728,0.223455,' win'
0.472603,0.521531,0.569647,0.418384,' win'
0.335616,0.665072,0.694387,0.337559,' loss'
0.497717,0.645933,0.334719,0.359746,' loss'
0.664384,0.478469,0.178794,0.59271,' win'
0.378995,0.444976,0.634096,0.172742,' loss'
0.607306,0.416268,0.474012,0.307448,' win'
0.299087,0.502392,0.60499,0.274168,' loss'
0.657534,0.727273,0.320166,0.801902,' win'
0.294521,0.30622,0.295218,0.412044,' loss'
0.429224,0.358852,0.31185,0.277338,' win'
0.376712,0.392344,0.417879,0.296355,' loss'
0.561644,0.425837,0.397089,0.518225,' win'
0.401826,0.449761,0.413721,0.432647,' loss'
0.646119,0.593301,0.509356,0.304279,' win'
0.406393,0.334928,0.827443,0.156894,' loss'
0.554795,0.320574,0.288981,0.388273,' win'
0.417808,0.244019,0.52183,0.313788,' win'
0.267123,0.23445,0.444906,0.400951,' loss'
0.415525,0.287081,0.409563,0.288431,' loss'
0.69863,0.62201,0.299376,0.611727,' win'
0.484018,0.373206,0.303534,0.269414,' win'
0.442922,0.641148,0.357588,0.291601,' loss'
0.442922,0.483254,0.365904,0.264659,' loss'
0.700913,0.602871,0.239085,0.144216,' win'
0.538813,0.54067,0.509356,0.193344,' loss'
0.415525,0.382775,0.569647,0.285261,' win'
0.442922,0.368421,0.272349,0.201268,' win'
0.251142,0.119617,0.550936,0.280507,' loss'
0.607306,0.578947,0.513514,0.459588,' win'
0.308219,0.320574,0.432432,0.232964,' loss'
0.47032,0.358852,0.634096,0.340729,' win'
0.557078,0.636364,0.594595,0.299525,' loss'
0.570776,0.741627,0.671518,0.393027,' loss'
0.538813,0.325359,0.648649,0.167987,' win'
0.502283,0.30622,0.438669,0.304279,' win'
0.287671,0.392344,0.224532,0.259905,' loss'
0.579909,0.650718,0.313929,0.288431,' loss'
0.650685,0.382775,0.621622,0.193344,' win'
0.342466,0.473684,0.357588,0.348653,' loss'
0.707763,0.674641,0.68815,0.388273,' win'
0.335616,0.516746,0.195426,0.475436,' loss'
0.534247,0.330144,0.201663,0.29477,' win'
0.401826,0.574163,0.232848,0.269414,' loss'
0.650685,0.421053,0.193347,0.518225,' win'
0.472603,0.172249,0.297297,0.226624,' win'
0.19863,0.220096,0.555094,0.302694,' loss'
0.429224,0.641148,0.357588,0.383518,' win'
0.369863,0.37799,0.407484,0.263074,' loss'
0.442922,0.497608,0.288981,0.270998,' win'
0.187215,0.344498,0.598753,0.247227,' loss'
0.246575,0.507177,0.295218,0.568938,' loss'
0.614155,0.411483,0.14553,0.378764,' win'
0.641553,0.502392,0.305613,0.33439,' win'
0.262557,0.363636,0.482328,0.41046,' loss'
0.582192,0.449761,0.422037,0.320127,' win'
0.429224,0.267943,0.471933,0.193344,' loss'
0.415525,0.521531,0.37422,0.128368,' loss'
0.538813,0.5311,0.399168,0.326466,' win'
0.760274,0.574163,0.380457,0.313788,' win'
0.401826,0.425837,0.403326,0.440571,' loss'
0.739726,0.301435,0.313929,0.456418,' win'
0.630137,0.330144,0.461538,0.418384,' loss'
0.034247,0.516746,0.326403,0.491284,' loss'
0.429224,0.30622,0.471933,0.247227,' win'
0.531963,0.866029,0.671518,0.247227,' loss'
0.497717,0.311005,0.509356,0.321712,' win'
0.497717,0.62201,0.160083,0.307448,' win'
0.280822,0.578947,0.609148,0.204437,' loss'
0.456621,0.291866,0.43659,0.33439,' win'
0.458904,0.363636,0.232848,0.250396,' loss'
0.502283,0.521531,0.380457,0.307448,' win'
0.280822,0.502392,0.704782,0.359746,' loss'
0.458904,0.588517,0.347193,0.141046,' loss'
0.543379,0.473684,0.390852,0.259905,' win'
0.283105,0.569378,0.530146,0.14897,' loss'
0.719178,0.325359,0.444906,0.320127,' win'
0.285388,0.703349,0.704782,0.383518,' loss'
0.310502,0.330144,0.417879,0.419968,' win'
0.547945,0.478469,0.280665,0.250396,' loss'
0.561644,0.397129,0.752599,0.248811,' win'
0.299087,0.239234,0.619543,0.163233,' loss'
0.335616,0.186603,0.461538,0.332805,' win'
0.454338,0.258373,0.607069,0.118859,' win'
0.415525,0.23445,0.168399,0.125198,' loss'
0.570776,0.473684,0.14553,0.256735,' loss'
0.56621,0.588517,0.715177,0.402536,' win'
0.440639,0.301435,0.168399,0.174326,' loss'
0.680365,0.277512,0.2079,0.204437,' win'
0.495434,0.38756,0.367983,0.393027,' win'
0.452055,0.282297,0.303534,0.161648,' loss'
0.461187,0.535885,0.380457,0.41046,' win'
0.385845,0.444976,0.449064,0.332805,' loss'
0.358447,0.38756,0.461538,0.175911,' loss'
0.757991,0.593301,0.582121,0.2187,' win'
0.180365,0.545455,0.49896,0.082409,' loss'
0.511416,0.421053,0.548857,0.179081,' win'
0.484018,0.4689,0.295218,0.153724,' loss'
0.47032,0.454545,0.380457,0.22504,' win'
0.415525,0.593301,0.461538,0.123613,' win'
0.351598,0.526316,0.280665,0.18225,' loss'
0.417808,0.511962,0.37422,0.293185,' loss'
0.947489,0.430622,0.313929,0.332805,' win'
0.417808,0.478469,0.212058,0.147385,' loss'
0.406393,0.473684,0.661123,0.255151,' win'
0.344749,0.645933,0.742204,0.18542,' loss'
0.429224,0.492823,0.530146,0.302694,' win'
0.344749,0.76555,0.324324,0.432647,' loss'
0.493151,0.617225,0.407484,0.270998,' win'
0.239726,0.258373,0.509356,0.231379,' loss'
0.283105,0.330144,0.505198,0.48019,' win'
0.184932,0.827751,0.471933,0.209192,' loss'
0.392694,0.478469,0.530146,0.26149,' win'
0.020548,0.397129,0.307692,0.283677,' loss'
0.486301,0.641148,0.706861,0.458003,' win'
0.429224,0.454545,0.399168,0.40412,' win'
0.212329,0.655502,0.790021,0.503962,' loss'
0.680365,0.392344,0.257796,0.242472,' loss'
0.454338,0.052632,0.509356,0.270998,' win'
0.333333,0.401914,0.384615,0.345483,' loss'
0.605023,0.272727,0.49896,0.491284,' win'
0.376712,0.430622,0.357588,0.689382,' loss'
0.723744,0.148325,0.773389,0.280507,' win'
0.299087,0.645933,0.403326,0.063391,' loss'
0.611872,0.444976,0.492723,0.217116,' win'
0.442922,0.669856,0.598753,0.503962,' loss'
0.527397,0.382775,0.652807,0.510301,' win'
0.33105,0.421053,0.438669,0.175911,' win'
0.143836,0.488038,0.686071,0.240887,' loss'
0.299087,0.507177,0.27027,0.548336,' loss'
0.358447,0.45933,0.582121,0.438986,' win'
0.079909,0.483254,0.313929,0.180666,' loss'
0.33105,0.550239,0.114345,0.253566,' win'
0.057078,0.444976,0.525988,0.166403,' loss'
0.515982,0.712919,0.143451,0.534073,' win'
0.342466,0.411483,0.486486,0.348653,' loss'
0.714612,0.444976,0.297297,0.122029,' win'
0.127854,0.30622,0.509356,0.226624,' loss'
0.442922,0.263158,0.451143,0.237718,' win'
0.276256,0.162679,0.60499,0.445325,' loss'
0.744292,0.267943,0.172557,0.358162,' win'
0.824201,0.483254,0.525988,0.510301,' win'
0.458904,0.416268,0.261954,0.48336,' loss'
0.356164,0.492823,0.320166,0.423138,' loss'
0.317352,0.507177,0.594595,0.223455,' win'
0.356164,0.330144,0.650728,0.201268,' win'
0.260274,0.636364,0.422037,0.611727,' loss'
0.415525,0.435407,0.272349,0.313788,' loss'
0.497717,0.507177,0.297297,0.44691,' win'
0.573059,0.358852,0.582121,0.201268,' win'
0.490868,0.23445,0.2079,0.26149,' loss'
0.502283,0.315789,0.305613,0.270998,' win'
0.289954,0.502392,0.60499,0.272583,' loss'
0.16895,0.492823,0.440748,0.364501,' loss'
0.239726,0,0.316008,0.351823,' win'
0.593607,0.263158,0.598753,0.440571,' win'
0.579909,0.37799,0.334719,0.250396,' loss'
0.244292,0.641148,0.528067,0.432647,' loss'
0.442922,0.406699,0.650728,0.244057,' win'
0.260274,0.301435,0.390852,0.217116,' loss'
0.3379,0.535885,0.621622,0.274168,' win'
0.278539,0.425837,0.422037,0.126783,' loss'
0.392694,0.435407,0.451143,0.201268,' win'
0.415525,0.105263,0.403326,0.25832,' win'
0.550228,0.320574,0.324324,0.274168,' loss'
0.737443,0.545455,0.288981,0.125198,' win'
0.326484,0.626794,0.357588,0.450079,' loss'
0.557078,0.320574,0.692308,0.491284,' win'
0.385845,0.62201,0.634096,0.388273,' loss'
0.353881,0.655502,0.461538,0.274168,' loss'
0.262557,0.30622,0.239085,0.510301,' win'
0.472603,0.287081,0.600832,0.37401,' loss'
0.584475,0.23445,0.75052,0.491284,' win'
0.19863,0.267943,0.340956,0.302694,' loss'
0.390411,0.516746,0.634096,0.217116,' win'
0.251142,0.746411,0.37422,0.353407,' loss'
0.452055,0.358852,0.517672,0.180666,' win'
0.522831,0.550239,0.390852,0.416799,' loss'
0.289954,0.181818,0.496881,0.562599,' win'
0.105023,0.535885,0.758836,0.199683,' loss'
0.721461,0.296651,0.278586,0.194929,' win'
0.47032,0.263158,0.349272,0.402536,' win'
0.321918,0.301435,0.261954,0.351823,' loss'
0.347032,0.421053,0.153846,0.209192,' win'
0.317352,0.507177,0.239085,0.275753,' loss'
0.584475,0.688995,0.114345,0.41046,' win'
0.19863,0.363636,0.365904,0.269414,' loss'
0.442922,0.425837,0.559252,0.231379,' win'
0.324201,0.311005,0.201663,0.419968,' loss'
0.255708,0.583732,0.60499,0.304279,' loss'
0.458904,0.521531,0.615385,0.462758,' win'
0.363014,0.215311,0.698545,0.364501,' loss'
0.481735,0.392344,0.721414,0.277338,' win'
0.308219,0.320574,0.407484,0.280507,' loss'
0.796804,0.244019,0.266112,0.228209,' win'
0.324201,0.23445,0.365904,0.277338,' loss'
0.504566,0.368421,0.665281,0.348653,' win'
0.116438,0.210526,0.064449,0.209192,' loss'
0.506849,0.272727,0.426195,0.179081,' win'
0.490868,0.555024,0.230769,0.134707,' loss'
0.262557,0.229665,0.675676,0.213946,' win'
0.299087,0.392344,0.577963,0.274168,' loss'
0.511416,0.244019,0.426195,0.269414,' win'
0.458904,0.669856,0.446985,0.323296,' win'
0.33105,0.296651,0.33264,0.167987,' loss'
0.486301,0.62201,0.224532,0.256735,' loss'
0.440639,0.296651,0.426195,0.296355,' win'
0.415525,0.569378,0.417879,0.231379,' win'
0.378995,0.511962,0.126819,0.179081,' loss'
0.429224,0.626794,0.367983,0.584786,' loss'
0.691781,0.22488,0.509356,0.274168,' win'
0.486301,0.813397,0.476091,0.163233,' loss'
0.294521,0.239234,0.492723,0.22187,' win'
0.69863,0.61244,0.877339,0.280507,' win'
0.618721,0.511962,0.232848,0.171157,' loss'
0.429224,0.248804,0.178794,0.48336,' win'
0.374429,0.502392,0.461538,0.33122,' loss'
0.495434,0.511962,0.288981,0.458003,' win'
0.326484,0.30622,0.390852,0.415214,' loss'
0.559361,0.397129,0.49896,0.163233,' loss'
0.575342,0.301435,0.486486,0.405705,' win'
0.481735,0.521531,0.561331,0.126783,' win'
0.511416,0.430622,0.461538,0.172742,' loss'
0.388128,0.411483,0.422037,0.26149,' loss'
0.573059,0.416268,0.536383,0.423138,' win'
0.267123,0.492823,0.305613,0.266244,' loss'
0.328767,0.37799,0.27027,0.399366,' win'
0.550228,0.401914,0.413721,0.432647,' win'
0.374429,0.483254,0.598753,0.340729,' loss'
0.385845,0.736842,0.702703,0.388273,' win'
0.299087,0.186603,0.365904,0.217116,' loss'
0.429224,0.263158,0.505198,0.481775,' loss'
0.646119,0.54067,0.376299,0.454834,' win'
0.296804,0.4689,0.600832,0.456418,' loss'
0.372146,0.287081,0.486486,0.413629,' win'
0.342466,0.296651,0.392931,0.204437,' loss'
0.442922,0.301435,0.602911,0.486529,' win'
0.289954,0.239234,0.336798,0.350238,' loss'
0.47032,0.196172,0.288981,0.283677,' win'
0.413242,0.516746,0.334719,0.378764,' loss'
0.456621,0.244019,0.908524,0.522979,' win'
0.390411,0.320574,0.392931,0.37401,' win'
0.429224,0.454545,0.274428,0.174326,' loss'
0.324201,0.54067,0.155925,0.29477,' loss'
0.659817,0.593301,0.659044,0.538827,' win'
0.415525,0.569378,0.334719,0.266244,' loss'
0.616438,0.38756,0.650728,0.337559,' win'
0.33105,0.425837,0.257796,0.253566,' loss'
0.534247,0.287081,0.324324,0.503962,' win'
0.299087,0.315789,0.274428,0.263074,' loss'
0.497717,0.301435,0.509356,0.193344,' win'
0.353881,0.397129,0.349272,0.310618,' loss'
0.527397,0.339713,0.528067,0.551506,' win'
0.538813,0.354067,0.519751,0.134707,' loss'
0.618721,0.267943,0.446985,0.266244,' win'
0.358447,0.746411,0.288981,0.359746,' loss'
0.390411,0.511962,0.634096,0.527734,' win'
0.230594,0.703349,0.182952,0.464342,' loss'
0.739726,0.598086,0.592516,0.353407,' win'
0.429224,0.545455,0.517672,0.33122,' loss'
0.484018,0.483254,0.474012,0.561014,' win'
0.783105,0.373206,0.218295,0.324881,' win'
0.356164,0.444976,0.297297,0.244057,' loss'
0.493151,0.454545,0.530146,0.251981,' win'
0.289954,0.464115,0.648649,0.369255,' loss'
0.248858,0.186603,0.523909,0.213946,' loss'
0.509132,0.392344,0.426195,0.07607,' win'
0.253425,0.526316,0.60499,0.321712,' loss'
0.534247,0.291866,0.399168,0.1458,' win'
0.16895,0.626794,0.376299,0.304279,' loss'
0.739726,0.770335,0.615385,0.118859,' win'
0.383562,0.679426,0.328482,0.337559,' loss'
0.641553,0.421053,0.804574,0.191759,' win'
0.456621,0.23445,0.706861,0.472266,' win'
0.442922,0.368421,0.681913,0.275753,' loss'
0.634703,0.564593,0.380457,0.250396,' win'
0.299087,0.559809,0.530146,0.324881,' loss'
0.415525,0.478469,0.349272,0.369255,' loss'
0.621005,0.334928,0.430353,0.497623,' win'
0.289954,0.368421,0.399168,0.388273,' win'
0.374429,0.344498,0.257796,0.172742,' loss'
0.246575,0.617225,0.451143,0.255151,' loss'
0.538813,0.435407,0.513514,0.2187,' win'
0.522831,0.368421,0.852391,0.354992,' win'
0.456621,0.564593,0.336798,0.22504,' loss'
0.513699,0.38756,0.297297,0.291601,' loss'
0.673516,0.454545,0.288981,0.44691,' win'
0.477169,0.488038,0.565489,0.244057,' loss'
0.659817,0.645933,0.550936,0.250396,' win'
0.472603,0.425837,0.326403,0.180666,' loss'
0.563927,0.478469,0.295218,0.426307,' win'
0.547945,0.45933,0.488565,0.332805,' loss'
0.59589,0.492823,0.513514,0.302694,' win'
0.321918,0.301435,0.577963,0.351823,' loss'
0.472603,0.454545,0.49896,0.359746,' win'
0.40411,0.296651,0.428274,0.339144,' win'
0.292237,0.215311,0.357588,0.240887,' loss'
0.415525,0.803828,0.528067,0.459588,' win'
0.267123,0.320574,0.141372,0.378764,' loss'
0.440639,0.282297,0.665281,0.1458,' win'
0.237443,0.330144,0.553015,0.37401,' loss'
0.308219,0.277512,0.471933,0.302694,' win'
0.360731,0.435407,0.172557,0.321712,' loss'
0.53653,0.425837,0.449064,0.332805,' win'
0.415525,0.665072,0.449064,0.353407,' loss'
0.292237,0.444976,0.31185,0.302694,' loss'
0.415525,0.339713,0.573805,0.424723,' win'
0.33105,0.61244,0.440748,0.201268,' loss'
0.584475,0.722488,0.634096,0.234548,' win'
0.550228,0.401914,0.097713,0.29477,' loss'
0.317352,0.349282,0.675676,0.361331,' win'
0.317352,0.143541,0.519751,0.540412,' win'
0.388128,0.454545,0.386694,0.429477,' loss'
0.415525,0.291866,0.376299,0.464342,' win'
0.299087,0.564593,0.278586,0.706815,' loss'
0.230594,0.382775,0.480249,0.193344,' loss'
0.415525,0.545455,0.471933,0.291601,' win'
0.609589,0.708134,0.257796,0.548336,' win'
0.401826,0.291866,0.239085,0.378764,' loss'
0.175799,0.253589,0.442827,0.115689,' loss'
0.525114,0.382775,0.422037,0.066561,' win'
0.242009,0.205742,0.442827,0.326466,' win'
0.321918,0.660287,0.428274,0.22187,' loss'
0.504566,0.430622,0.349272,0.418384,' win'
0.417808,0.368421,0.422037,0.220285,' loss'
0.36758,0.444976,0.232848,0.335975,' loss'
0.299087,0.641148,0.513514,0.445325,' win'
0.415525,0.631579,0.386694,0.304279,' win'
0.226027,0.602871,0.704782,0.282092,' loss'
0.280822,0.488038,0.449064,0.283677,' loss'
0.321918,0.488038,0.54262,0.573693,' win'
0.493151,0.454545,0.336798,0.126783,' loss'
