Team, score,  Efg_pct, Turnover_PCT, orb_pct, ft_rate, location, ast_PCT, stl_PCT, blk_PCT, class
MEM, 108,.489,10.1,29.3,.264, home, 46.2, 14.1, 2.1, win
DET, 89, .431, 12.5, 26.1, .250, away, 43.8, 7.8, 1.4, loss
MIA, 107,.577,9.1,18.4,.119, home, 50.0, 6.7, 6.9, win
CLE, 109, .667, 16.8, 6.5, .120, away, 73.2, 4.4, 11.1, win
MIL, 80,.420,9.7,23.5,.068, home, 57.1, 7.7, 2.6, loss
NOP, 93, .494, 16.0, 31.8, .146, away, 54.1, 5.5, 1.9, loss
PHI, 107,.528,7.7,23.9,.159, home, 77.5, 11.1, 9.4, win
POR, 115, .495, 11.8, 38.0, .247, away, 50.0, 12.1, 12.5, win
SAC, 107,.596,17.9,9.1,.179, home, 48.8, 6.1, 11.3, loss
CHO, 90, .426, 5.8, 21.6, .170, away, 62.5, 5.5, 10.9, loss
TOR, 96,.474,10.7,17.9,.282, home, 55.9, 6.6, 15.1, win
SAS, 88, .493, 9.1, 10.3, .236, away, 50.0, 11.8, 7.8, win
UTA, 86,.507,17.2,15.2,.250, home, 40.6, 5.9, 7.3, loss
NOP, 97, .494, 20.0, 19.5, .256, away, 61.8, 5.1, 3.8, loss
BOS, 104,.471,8.3,16.3,.253, home, 66.7, 10.1, 13.0, win
HOU, 86, .474, 14.9, 30.8, .154, away, 55.9, 7.2, 8.5, loss
DAL, 88,.475,12.2,31.0,.150, home, 57.6, 10.7, 6.9, win
CLE, 109, .527, 10.1, 19.4, .419, away, 42.9, 7.7, 6.1, loss
IND, 123,.663,13.5,25.7,.213, home, 55.6, 9.9, 2.2, win
LAC, 91, .488, 10.1, 23.3, .120, away, 62.2, 11.2, 8.5, win
LAL, 81,.378,11.0,29.1,.144, home, 37.5, 6.7, 1.7, loss
CHO, 111, .533, 7.6, 25.0, .167, away, 45.2, 9.9, 5.8, win
NYK, 97,.538,17.5,27.0,.167, home, 64.9, 5.5, 9.4, loss
DET, 108, .517, 10.7, 25.0, .221, away, 61.5, 9.2, 8.0, win
ORL, 104,.500,12.5,27.3,.156, home, 58.1, 7.2, 13.6, loss
OKC, 115, .522, 14.0, 38.8, .220, away, 41.9, 9.0, 3.9, loss
POR, 120,.601,13.7,22.5,.226, home, 74.4, 11.0, 8.7, win
BRK, 103, .462, 8.9, 22.9, .196, away, 66.7, 7.2, 6.0, loss
WAS, 121,.547,9.6,37.2,.179, home, 75.0, 7.2, 13.3, win
TOR, 87, .429, 10.6, 18.2, .179, away, 50.0, 10.8, 9.1, loss
ATL, 95,.513,13.2,11.6,.224, home, 69.7, 4.3, 19.0, win
SAS, 101, .531, 11.8, 12.2, .200, away, 71.8, 10.5, 3.4, loss
GSW, 112,.614,14.6,20.6,.120, home, 73.3, 8.4, 3.1, win
PHO, 124, .532, 15.1, 48.8, .255, away, 70.5, 11.2, 4.9, win
HOU, 115,.662,17.3,15.6,.230, home, 61.9, 13.2, 19.0, loss
CHI, 98, .468, 11.7, 27.3, .321, away, 51.4, 6.7, 9.0, loss
MIA, 106,.500,9.1,34.1,.152, home, 36.4, 8.9, 3.1, win
MIN, 105, .519, 13.8, 30.2, .275, away, 69.4, 11.8, 5.9, win
SAC, 97,.459,16.8,36.2,.224, home, 52.8, 11.8, 8.5, loss
MIL, 109, .530, 16.4, 18.9, .238, away, 73.2, 9.6, 7.8, loss
BOS, 124,.603,12.9,11.4,.385, home, 79.5, 5.7, 13.4, win
BRK, 99, .478, 12.2, 33.3, .120, away, 61.5, 9.6, 10.9, loss
CHO, 113,.578,11.6,25.6,.205, home, 63.4, 11.8, 17.9, win
MEM, 93, .443, 13.4, 31.9, .184, away, 48.6, 10.0, 3.4, loss
DAL, 103,.600,18.1,18.2,.517, home, 60.0, 7.8, 9.2, win
SAS, 98, .441, 9.3, 17.0, .271, away, 55.6, 6.2, 12.5, loss
DEN, 102,.500,10.4,17.8,.186, home, 52.5, 9.3, 9.9, win
WAS, 99, .477, 11.1, 22.9, .198, away, 50.0, 5.4, 2.2, loss
DET, 112,.558,11.8,21.9,.338, home, 47.2, 5.4, 3.0, win
LAL, 102, .488, 12.3, 22.7, .284, away, 52.9, 9.7, 8.8, loss
NOP, 110,.595,15.3,27.3,.203, home, 69.0, 5.4, 7.0, win
MIA, 109, .490, 9.9, 42.6, .110, away, 40.0, 6.3, 7.0, loss
ORL, 112,.555,9.6,16.7,.256, home, 53.5, 4.2, 11.5, win
NYK, 109, .495, 8.0, 27.9, .209, away, 44.2, 6.1, 14.8, win
PHI, 102,.429,7.8,24.2,.264, home, 78.1, 7.1, 6.7, loss
IND, 98, .494, 8.9, 22.5, .193, away, 59.5, 7.7, 15.2, loss
TOR, 111,.618,15.9,17.2,.397, home, 56.8, 4.4, 8.9, win
LAC, 102, .524, 10.7, 17.4, .181, away, 43.2, 13.5, 5.9, win
UTA, 99,.506,16.3,20.0,.195, home, 38.9, 7.3, 11.1, loss
BOS, 107, .506, 13.0, 20.4, .178, away, 65.0, 9.7, 10.9, loss
ATL, 118,.619,15.5,14.3,.102, home, 67.4, 9.7, 16.1, win
CLE, 102, .548, 14.2, 27.3, .133, away, 66.7, 5.4, 7.7, loss
CHI, 105,.494,10.9,30.2,.191, home, 47.5, 8.6, 14.0, win
GSW, 100, .506, 10.6, 15.9, .138, away, 51.3, 3.2, 9.3, win
MEM, 99,.422,5.4,29.3,.188, home, 51.4, 8.6, 7.8, loss
PHO, 121, .578, 15.0, 27.5, .301, away, 62.8, 6.0, 10.8, win
NOP, 100,.447,9.6,23.6,.158, home, 48.7, 8.0, 3.4, loss
MIN, 106, .518, 10.4, 33.3, .226, away, 58.5, 8.9, 12.5, win
POR, 105,.556,16.2,31.4,.200, home, 47.5, 2.2, 5.6, loss
OKC, 112, .562, 18.4, 35.1, .259, away, 61.5, 6.2, 8.1, loss
SAC, 114,.548,9.7,34.0,.117, home, 48.9, 12.5, 8.2, win
UTA, 100, .532, 9.3, 23.9, .203, away, 52.8, 7.9, 15.1, win
DEN, 84,.438,11.1,13.6,.175, home, 56.3, 6.8, 14.6, loss
LAL, 110, .566, 16.5, 17.9, .193, away, 61.0, 9.9, 5.3, loss
HOU, 130,.597,10.9,32.7,.133, home, 60.0, 10.9, 9.1, win
BRK, 105, .462, 12.8, 20.0, .231, away, 68.6, 11.6, 6.8, loss
IND, 129,.622,17.0,35.9,.256, home, 70.8, 9.7, 7.4, win
DAL, 91, .459, 13.7, 12.2, .311, away, 60.0, 6.3, 8.6, loss
LAC, 98,.546,9.8,12.5,.197, home, 67.6, 11.5, 13.6, win
ORL, 96, .488, 14.9, 14.0, .181, away, 48.6, 6.1, 1.8, loss
MIA, 118,.597,11.7,12.1,.338, home, 65.1, 10.2, 4.6, win
TOR, 93, .519, 6.5, 17.1, .154, away, 51.4, 4.7, 8.7, win
NYK, 89,.399,7.5,29.5,.202, home, 43.8, 4.7, 5.2, loss
MIL, 109, .500, 16.3, 20.0, .253, away, 65.0, 9.5, 16.0, win
PHI, 108,.474,10.8,22.4,.177, home, 61.5, 11.4, 9.4, loss
GSW, 92, .506, 13.3, 16.7, .182, away, 55.9, 7.8, 8.2, win
SAS, 86,.394,10.1,31.6,.167, home, 61.8, 11.2, 10.0, loss
CHO, 98, .420, 13.5, 17.0, .370, away, 75.0, 7.0, 3.4, loss
WAS, 113,.581,11.5,9.8,.250, home, 64.3, 8.0, 10.4, win
CHO, 114, .593, 13.4, 17.5, .222, away, 56.1, 10.3, 10.8, win
BOS, 100,.427,10.5,26.0,.270, home, 50.0, 6.2, 2.0, loss
WAS, 120, .567, 12.3, 23.1, .213, away, 58.7, 7.9, 1.5, win
BRK, 111,.500,8.5,25.5,.133, home, 54.5, 8.8, 14.1, loss
ATL, 94, .494, 13.8, 20.8, .092, away, 59.0, 8.3, 11.1, loss
CLE, 109,.548,14.0,22.0,.217, home, 42.5, 9.3, 7.0, win
HOU, 129, .645, 14.9, 21.1, .209, away, 58.3, 11.8, 8.1, win
MIN, 105,.488,11.8,22.2,.289, home, 65.8, 11.8, 5.4, loss
CHI, 121, .636, 9.2, 17.9, .299, away, 65.9, 5.5, 5.6, win
NOP, 116,.588,9.8,25.0,.275, home, 68.3, 8.8, 3.7, loss
LAL, 79, .327, 13.7, 18.5, .321, away, 65.2, 8.0, 1.7, loss
OKC, 112,.500,9.3,25.5,.167, home, 64.3, 8.0, 22.0, win
MIL, 98, .545, 21.0, 35.1, .167, away, 43.9, 6.4, 11.5, loss
ORL, 107,.530,9.4,27.3,.214, home, 68.3, 20.3, 15.9, win
SAC, 105, .530, 15.9, 10.5, .205, away, 61.0, 10.3, 15.4, win
PHO, 101,.435,15.0,32.1,.140, home, 51.2, 7.5, 4.5, loss
DAL, 101, .512, 9.0, 23.8, .222, away, 52.8, 8.0, 4.5, win
UTA, 92,.513,10.5,14.0,.169, home, 60.0, 5.7, 6.1, loss
MIA, 99, .532, 13.8, 21.1, .205, away, 39.5, 7.6, 7.6, win
DET, 93,.435,13.4,36.7,.238, home, 44.1, 9.8, 6.9, loss
NYK, 90, .513, 15.2, 19.5, .100, away, 75.0, 6.6, 13.1, loss
IND, 102,.550,12.8,21.6,.175, home, 63.4, 11.0, 5.7, win
MEM, 84, .436, 14.8, 28.3, .105, away, 45.7, 5.7, 2.0, loss
LAC, 110,.627,9.7,24.2,.213, home, 70.7, 12.5, 10.6, win
OKC, 98, .437, 17.6, 36.7, .253, away, 51.4, 7.1, 6.8, loss
SAS, 102,.448,9.8,22.9,.276, home, 40.5, 12.2, 12.9, win
PHI, 98, .552, 12.9, 16.3, .169, away, 68.6, 8.5, 8.6, loss
TOR, 122,.558,11.2,39.0,.168, home, 52.1, 11.7, 11.9, win
MIA, 88, .443, 7.9, 32.6, .114, away, 36.8, 5.8, 13.9, loss
BOS, 98,.459,6.8,25.0,.221, home, 54.1, 8.1, 4.3, win
TOR, 103, .511, 8.3, 32.0, .086, away, 58.5, 5.4, 15.9, win
BRK, 96,.494,7.8,10.9,.090, home, 66.7, 8.6, 14.3, loss
PHI, 105, .562, 12.8, 9.8, .173, away, 75.7, 10.5, 11.9, loss
CHI, 115,.560,15.2,37.2,.265, home, 69.2, 8.4, 17.4, win
ORL, 103, .505, 9.2, 10.9, .121, away, 52.4, 7.0, 7.0, loss
CHO, 117,.610,8.7,12.8,.140, home, 68.1, 6.0, 7.8, win
DET, 112, .529, 11.0, 20.5, .259, away, 64.9, 5.0, 13.9, win
CLE, 110,.510,8.8,17.4,.113, home, 45.7, 4.0, 13.5, loss
SAS, 96, .514, 14.1, 21.1, .270, away, 68.6, 9.1, 7.9, win
DAL, 91,.481,12.2,24.4,.221, home, 64.5, 9.1, 3.9, loss
MEM, 104, .469, 11.0, 25.0, .122, away, 59.5, 12.0, 2.5, loss
GSW, 125,.644,15.3,30.8,.149, home, 76.1, 7.0, 9.5, win
SAC, 81, .391, 14.3, 26.8, .063, away, 65.6, 10.8, 6.5, loss
HOU, 116,.536,11.7,29.2,.124, home, 70.2, 10.8, 11.9, win
UTA, 96, .524, 12.7, 17.0, .108, away, 69.2, 10.6, 1.7, loss
LAL, 101,.518,12.4,21.1,.153, home, 46.3, 6.4, 5.7, win
IND, 97, .494, 15.3, 25.0, .089, away, 71.8, 8.2, 4.7, win
MIL, 92,.466,13.9,16.3,.126, home, 62.2, 8.2, 4.5, loss
NOP, 109, .495, 13.6, 20.8, .196, away, 77.5, 6.7, 0.0, loss
MIN, 144,.727,11.9,17.9,.221, home, 73.2, 13.5, 12.9, win
LAC, 105, .495, 12.9, 13.0, .104, away, 53.5, 8.5, 8.2, loss
PHO, 114,.490,12.8,34.6,.172, home, 57.8, 9.4, 7.7, win
DEN, 99, .463, 16.4, 38.5, .128, away, 60.0, 10.2, 11.3, loss
POR, 107,.500,13.2,28.3,.202, home, 48.7, 11.2, 11.6, win
ATL, 98, .463, 18.9, 18.4, .284, away, 68.8, 12.2, 8.3, loss
WAS, 109,.528,15.8,22.4,.182, home, 59.5, 13.1, 7.7, win
BOS, 101, .417, 8.3, 27.3, .157, away, 73.0, 6.1, 10.0, loss
ATL, 102,.436,9.8,27.1,.314, home, 65.7, 4.1, 13.4, win
HOU, 78, .393, 20.2, 25.5, .143, away, 53.3, 9.9, 9.1, loss
GSW, 104,.484,12.9,28.3,.176, home, 66.7, 9.9, 11.3, win
DAL, 70, .321, 11.2, 17.6, .190, away, 64.0, 5.3, 0.0, loss
OKC, 108,.525,16.3,36.8,.300, home, 63.9, 7.5, 9.1, win
IND, 100, .500, 12.4, 22.0, .266, away, 55.9, 11.9, 13.3, win
TOR, 90,.405,16.6,40.8,.329, home, 56.7, 6.5, 8.6, loss
DET, 101, .610, 11.1, 15.2, .164, away, 64.9, 4.7, 3.8, loss
CLE, 106,.511,4.0,27.3,.182, home, 64.1, 8.3, 9.1, win
POR, 95, .458, 11.3, 21.3, .229, away, 69.7, 6.4, 3.3, loss
LAC, 115,.577,8.6,26.8,.321, home, 54.8, 7.5, 13.2, win
CHO, 91, .477, 11.9, 20.0, .446, away, 39.3, 6.0, 3.0, loss
MIA, 123,.629,6.0,40.0,.188, home, 55.1, 8.4, 8.3, win
MEM, 74, .443, 16.4, 22.2, .051, away, 54.8, 8.1, 8.5, loss
SAS, 106,.580,12.2,26.5,.148, home, 52.4, 15.0, 14.8, win
HOU, 106, .506, 16.9, 31.6, .329, away, 60.0, 4.2, 8.6, loss
GSW, 115,.543,10.9,34.2,.333, home, 67.5, 10.6, 11.1, win
DAL, 85, .457, 11.7, 23.9, .122, away, 40.0, 8.9, 6.7, win
OKC, 84,.375,13.1,35.8,.163, home, 35.5, 10.0, 6.3, loss
IND, 87, .443, 13.5, 15.8, .357, away, 44.8, 7.9, 4.8, loss
TOR, 98,.469,12.5,30.8,.288, home, 54.3, 9.1, 10.0, win
BOS, 72, .347, 13.0, 17.9, .125, away, 57.1, 5.1, 18.9, loss
ATL, 89,.457,14.4,8.3,.171, home, 62.5, 7.2, 25.0, win
MEM, 68, .337, 12.2, 28.1, .116, away, 50.0, 15.6, 4.1, loss
SAS, 94,.538,17.8,9.7,.348, home, 61.3, 8.9, 14.1, win
DET, 90, .462, 11.5, 26.2, .231, away, 55.9, 7.7, 9.5, loss
CLE, 107,.625,12.2,17.1,.088, home, 57.5, 7.7, 1.6, win
POR, 81, .368, 9.3, 27.3, .154, away, 64.5, 6.5, 4.5, loss
LAC, 102,.506,8.4,24.5,.161, home, 50.0, 7.6, 13.8, win
CHO, 103, .433, 6.3, 31.9, .292, away, 23.7, 3.3, 1.7, loss
MIA, 115,.638,8.5,11.1,.237, home, 43.2, 6.6, 8.2, win
OKC, 131, .673, 13.0, 28.1, .333, away, 62.2, 10.4, 9.4, win
DAL, 102,.513,11.6,15.4,.316, home, 66.7, 9.4, 5.9, loss
GSW, 96, .468, 13.2, 18.2, .278, away, 67.6, 6.2, 10.7, loss
HOU, 97,.451,13.5,31.4,.152, home, 50.0, 9.3, 7.4, win
TOR, 101, .468, 9.8, 34.1, .138, away, 46.2, 6.7, 8.7, win
IND, 85,.426,16.2,23.1,.397, home, 61.5, 3.4, 9.5, loss
ATL, 103, .494, 12.0, 15.9, .209, away, 50.0, 9.9, 14.0, loss
BOS, 111,.530,13.5,17.1,.293, home, 60.5, 9.9, 12.0, win
CLE, 101, .563, 10.4, 30.8, .138, away, 61.5, 3.6, 7.8, win
DET, 91,.527,7.8,12.8,.176, home, 61.1, 8.4, 5.9, loss
SAS, 96, .532, 9.5, 17.5, .182, away, 68.6, 11.6, 18.8, win
MEM, 87,.439,13.4,31.9,.183, home, 50.0, 4.6, 7.8, loss
MIA, 80, .386, 13.2, 24.0, .241, away, 48.1, 1.1, 11.1, loss
CHO, 96,.417,2.9,18.0,.233, home, 51.4, 5.5, 7.0, win
OKC, 119, .572, 8.4, 31.6, .289, away, 59.1, 6.5, 5.0, win
DAL, 108,.566,10.8,18.9,.169, home, 58.1, 3.2, 3.0, loss
TOR, 83, .419, 16.3, 28.2, .284, away, 44.4, 9.1, 4.3, loss
IND, 100,.506,11.4,34.1,.165, home, 60.0, 11.3, 11.4, win
LAC, 88, .426, 9.2, 21.6, .148, away, 41.7, 11.6, 6.5, loss
POR, 96,.460,14.1,32.7,.184, home, 40.5, 5.3, 4.3, win
ATL, 95, .434, 11.8, 23.1, .091, away, 48.6, 7.8, 9.8, loss
BOS, 104,.484,12.0,24.5,.138, home, 62.5, 6.9, 12.3, win
CLE, 100, .494, 5.1, 22.2, .174, away, 44.4, 7.0, 1.9, win
DET, 98,.553,9.6,18.4,.184, home, 59.5, 3.5, 8.0, loss
GSW, 121, .635, 14.3, 16.7, .090, away, 82.6, 9.7, 3.9, win
HOU, 94,.455,16.0,20.0,.295, home, 54.5, 10.7, 6.1, loss
SAS, 116, .556, 9.6, 36.1, .321, away, 52.5, 9.0, 9.2, win
MEM, 95,.481,15.9,33.3,.256, home, 51.4, 6.7, 8.5, loss
MIA, 85, .467, 16.6, 25.0, .184, away, 66.7, 2.2, 13.6, loss
CHO, 89,.427,9.3,14.3,.333, home, 33.3, 7.9, 14.9, win
DAL, 104, .519, 8.9, 31.7, .247, away, 63.2, 5.9, 5.9, loss
OKC, 118,.568,7.8,38.9,.321, home, 46.3, 7.1, 8.8, win
LAC, 84, .399, 8.5, 19.2, .202, away, 53.3, 10.9, 7.0, loss
POR, 98,.483,13.7,33.3,.148, home, 75.0, 5.4, 11.9, win
BOS, 83, .422, 18.5, 20.8, .234, away, 65.5, 5.1, 9.8, loss
ATL, 110,.510,10.4,27.7,.125, home, 71.4, 13.4, 6.3, win
IND, 99, .541, 14.4, 21.6, .274, away, 66.7, 5.7, 8.9, loss
TOR, 102,.439,6.7,26.7,.366, home, 36.4, 10.2, 6.8, win
HOU, 81, .358, 14.1, 39.3, .137, away, 54.8, 8.7, 5.9, loss
GSW, 114,.628,9.1,16.2,.134, home, 66.7, 10.8, 9.5, win
POR, 108, .518, 8.4, 19.6, .265, away, 59.5, 8.2, 6.1, win
LAC, 98,.453,9.2,15.4,.233, home, 55.6, 8.2, 6.1, loss
CHO, 90, .464, 11.7, 10.2, .143, away, 63.6, 8.3, 4.8, win
MIA, 88,.451,13.5,14.3,.185, home, 50.0, 7.3, 10.0, loss
ATL, 104, .568, 17.3, 8.3, .270, away, 68.4, 6.0, 19.4, win
BOS, 92,.399,10.5,20.4,.181, home, 47.1, 5.0, 8.0, loss
MIA, 97, .506, 11.8, 29.7, .157, away, 36.8, 4.6, 16.9, win
CHO, 90,.454,9.4,12.5,.276, home, 37.5, 9.1, 7.5, loss
TOR, 83, .424, 15.1, 31.9, .203, away, 48.3, 10.3, 9.3, loss
IND, 101,.513,13.8,32.4,.303, home, 60.0, 13.8, 14.0, win
LAC, 103, .471, 7.4, 36.4, .241, away, 38.5, 9.0, 1.9, loss
POR, 106,.523,11.1,37.5,.186, home, 55.3, 4.5, 2.8, win
OKC, 92, .447, 9.6, 22.4, .188, away, 65.7, 6.5, 2.9, loss
SAS, 124,.661,8.0,15.6,.155, home, 76.5, 5.4, 16.1, win
POR, 106, .454, 7.8, 20.4, .186, away, 66.7, 7.1, 10.0, loss
GSW, 118,.533,10.6,34.8,.231, home, 62.8, 8.1, 12.1, win
CHO, 73, .363, 7.3, 5.9, .143, away, 51.9, 4.3, 1.5, loss
MIA, 106,.534,8.6,23.3,.124, home, 55.8, 2.2, 12.9, win
IND, 84, .527, 14.5, 13.9, .096, away, 35.3, 6.0, 7.7, loss
TOR, 89,.427,7.7,35.3,.146, home, 61.8, 8.4, 13.0, win
ATL, 93, .443, 11.1, 30.6, .184, away, 63.6, 6.8, 13.5, loss
CLE, 104,.536,8.0,23.3,.181, home, 73.0, 10.1, 13.2, win
OKC, 98, .513, 16.9, 24.3, .215, away, 42.1, 8.3, 11.3, win
SAS, 97,.457,9.1,18.8,.117, home, 47.5, 10.4, 10.0, loss
POR, 99, .525, 15.9, 13.6, .173, away, 61.1, 5.1, 7.5, loss
GSW, 110,.505,9.1,23.3,.198, home, 50.0, 4.1, 17.6, win
MIA, 102, .494, 14.8, 22.9, .157, away, 30.0, 11.6, 5.9, win
TOR, 96,.478,13.6,8.9,.124, home, 47.5, 9.6, 7.7, loss
ATL, 98, .500, 16.0, 20.5, .380, away, 60.0, 3.3, 7.1, loss
CLE, 123,.615,7.6,27.3,.184, home, 65.9, 8.9, 2.3, win
MIA, 92, .525, 19.9, 25.7, .114, away, 35.9, 6.3, 9.3, loss
TOR, 96,.441,7.9,26.5,.151, home, 35.9, 15.7, 1.5, win
CLE, 121, .618, 15.7, 45.0, .188, away, 61.9, 9.5, 2.0, win
ATL, 108,.583,13.6,14.0,.119, home, 70.7, 8.4, 15.2, loss
SAS, 100, .500, 8.1, 11.4, .316, away, 57.6, 8.7, 11.5, win
OKC, 96,.476,13.4,25.0,.220, home, 41.2, 5.4, 8.8, loss
TOR, 95, .529, 13.6, 16.7, .300, away, 48.5, 5.8, 0.0, win
MIA, 91,.455,9.3,21.6,.273, home, 33.3, 9.2, 3.8, loss
GSW, 108, .557, 11.2, 26.8, .114, away, 69.0, 4.2, 10.7, loss
POR, 120,.564,9.2,26.2,.267, home, 47.5, 5.3, 6.8, win
CLE, 100, .523, 13.8, 29.8, .091, away, 60.5, 6.6, 13.5, win
ATL, 99,.536,11.9,25.0,.120, home, 55.0, 11.0, 13.7, loss
SAS, 97, .482, 11.5, 23.1, .176, away, 30.0, 12.0, 3.6, loss
OKC, 111,.563,11.6,28.6,.278, home, 57.5, 6.6, 4.1, win
TOR, 87, .429, 13.2, 17.5, .179, away, 36.4, 7.4, 3.1, loss
MIA, 94,.456,10.8,15.8,.263, home, 41.7, 9.5, 7.8, win
GSW, 132, .553, 11.3, 22.7, .284, away, 50.0, 11.5, 14.9, win
POR, 125,.476,13.0,31.6,.226, home, 51.2, 7.1, 5.5, loss
OKC, 95, .481, 18.3, 36.6, .256, away, 52.9, 6.6, 8.6, win
SAS, 91,.443,6.8,20.4,.148, home, 54.3, 12.1, 10.3, loss
POR, 121, .500, 8.4, 27.1, .315, away, 52.6, 8.8, 7.7, loss
GSW, 125,.595,14.2,20.9,.298, home, 65.1, 4.9, 7.1, win
MIA, 91, .442, 12.7, 31.7, .299, away, 38.7, 4.6, 3.1, loss
TOR, 99,.475,8.9,26.2,.272, home, 45.7, 11.6, 12.5, win
SAS, 99, .462, 9.1, 21.7, .140, away, 47.5, 7.4, 4.8, loss
OKC, 113,.506,9.2,31.8,.318, home, 52.5, 7.4, 9.2, win
TOR, 91, .439, 7.9, 19.0, .232, away, 29.4, 4.4, 6.3, loss
MIA, 103,.518,7.0,16.7,.190, home, 37.5, 2.2, 9.1, win
MIA, 89, .493, 13.7, 18.9, .250, away, 50.0, 6.9, 10.8, loss
TOR, 116,.512,8.0,46.5,.341, home, 43.6, 9.2, 8.5, win
OKC, 108, .483, 9.6, 21.7, .247, away, 56.4, 11.8, 9.8, win
GSW, 102,.500,12.4,16.0,.121, home, 65.0, 7.8, 5.6, loss
TOR, 84, .454, 14.2, 10.3, .197, away, 59.4, 8.7, 1.9, loss
CLE, 115,.601,15.3,34.5,.351, home, 53.7, 9.8, 7.7, win
OKC, 91, .494, 14.8, 18.9, .179, away, 62.9, 9.7, 7.0, loss
GSW, 118,.582,11.0,34.1,.224, home, 60.5, 9.7, 5.5, win
TOR, 89, .457, 11.8, 15.2, .171, away, 51.5, 6.5, 7.3, loss
CLE, 108,.546,8.9,18.4,.329, home, 63.2, 5.4, 4.1, win
CLE, 84, .443, 9.5, 16.0, .177, away, 53.6, 8.2, 9.6, loss
TOR, 99,.530,9.2,27.3,.133, home, 39.5, 1.2, 10.5, win
GSW, 105, .467, 11.2, 19.6, .207, away, 50.0, 8.6, 1.5, loss
OKC, 133,.543,10.0,28.2,.359, home, 45.7, 5.8, 13.3, win
CLE, 99, .548, 10.3, 27.8, .096, away, 59.0, 6.0, 3.6, loss
TOR, 105,.583,8.5,24.3,.179, home, 40.5, 9.5, 7.1, win
GSW, 94, .469, 18.5, 16.7, .238, away, 45.5, 10.5, 6.3, loss
OKC, 118,.483,13.6,33.3,.344, home, 59.0, 15.3, 16.0, win
TOR, 78, .413, 17.6, 11.6, .304, away, 70.4, 9.6, 5.4, loss
CLE, 116,.636,15.4,31.3,.234, home, 52.3, 11.7, 11.5, win
OKC, 111, .500, 14.3, 27.7, .220, away, 59.0, 7.9, 3.3, loss
GSW, 120,.524,13.0,25.6,.365, home, 62.5, 12.8, 11.5, win
CLE, 113, .655, 10.7, 13.3, .216, away, 55.0, 6.8, 11.1, win
TOR, 87,.468,12.2,17.1,.165, home, 30.3, 6.8, 4.7, loss
GSW, 108, .528, 12.4, 28.3, .170, away, 63.9, 11.3, 6.0, win
OKC, 101,.439,12.6,34.0,.244, home, 42.1, 9.2, 23.3, loss
OKC, 88, .421, 6.8, 28.0, .146, away, 58.8, 3.5, 10.4, loss
GSW, 96,.535,11.1,23.3,.059, home, 54.1, 4.6, 6.5, win
CLE, 89, .423, 13.9, 31.9, .214, away, 53.1, 7.8, 6.7, loss
GSW, 104,.546,9.0,22.0,.103, home, 67.4, 10.1, 6.3, win
CLE, 77, .386, 16.0, 20.9, .203, away, 53.6, 16.1, 6.3, loss
GSW, 110,.636,19.0,32.4,.086, home, 59.1, 7.5, 16.1, win
GSW, 90, .480, 17.1, 18.6, .224, away, 65.6, 5.3, 6.1, loss
CLE, 120,.593,11.7,41.5,.132, home, 47.9, 8.5, 7.0, win
GSW, 108, .512, 7.8, 36.8, .309, away, 69.7, 8.3, 10.7, win
CLE, 97,.506,10.6,35.6,.185, home, 39.5, 5.9, 13.3, loss
CLE, 112, .590, 14.7, 21.1, .169, away, 34.1, 11.1, 20.0, win
GSW, 97,.443,14.6,28.3,.216, home, 56.3, 6.1, 15.3, loss
GSW, 101, .494, 12.9, 19.6, .244, away, 57.6, 5.3, 6.0, loss
CLE, 115,.584,9.9,23.5,.325, home, 60.0, 12.8, 16.3, win
CLE, 93, .439, 10.6, 22.0, .256, away, 51.5, 7.7, 14.3, win
GSW, 89,.476,10.1,15.2,.120, home, 68.8, 7.7, 8.8, loss
NYK, 88, .420, 15.8, 24.5, .172, away, 53.1, 6.0, 10.2, loss
CLE, 117,.548,12.0,27.5,.149, home, 68.9, 12.0, 8.3, win
SAS, 129, .541, 10.6, 43.8, .235, away, 53.2, 13.2, 5.8, win
GSW, 100,.512,14.7,19.0,.153, home, 60.0, 11.2, 8.1, loss
UTA, 104, .537, 11.0, 17.1, .195, away, 47.5, 9.9, 8.9, loss
POR, 113,.607,12.4,16.7,.293, home, 56.4, 5.5, 5.2, win
BRK, 117, .521, 13.1, 30.0, .165, away, 51.2, 7.8, 5.3, loss
BOS, 122,.601,16.4,29.3,.169, home, 75.0, 12.6, 17.0, win
DAL, 121, .519, 11.8, 18.5, .125, away, 57.8, 7.0, 10.8, loss
IND, 130,.559,12.9,17.0,.280, home, 63.8, 9.6, 10.7, win
HOU, 114, .552, 12.5, 26.3, .221, away, 65.9, 10.1, 1.9, loss
LAL, 120,.573,13.2,27.5,.202, home, 46.7, 10.1, 7.0, win
MIN, 98, .453, 9.2, 30.6, .233, away, 55.6, 6.6, 8.9, loss
MEM, 102,.519,12.4,26.8,.238, home, 52.8, 6.6, 16.2, win
CHO, 107, .489, 9.1, 23.4, .225, away, 67.5, 5.2, 13.2, win
MIL, 96,.440,7.4,20.0,.163, home, 59.0, 4.1, 7.6, loss
DEN, 107, .494, 19.7, 28.2, .301, away, 48.6, 6.5, 5.5, win
NOP, 102,.429,9.6,9.6,.250, home, 81.6, 14.9, 8.5, loss
MIA, 108, .505, 8.8, 34.8, .103, away, 57.4, 5.3, 9.9, win
